Version, File, size, LOC_touched, LOC_added, MAX_LOC_Added, AVG_LOC_Added
10, hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestBookKeeperPersistenceManager.java, 798, 878, 838, 70, 1
10, hedwig-server/src/test/java/org/apache/hedwig/HelperMethods.java, 58, 62, 60, 30, 2
10, hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/package-info.html, 29, 29, 29, 29, 29
10, hedwig-server/src/main/java/org/apache/hedwig/admin/console/ReadTopic.java, 332, 432, 382, 76, 1
10, scripts/README.txt, 0, 78, 39, 20, 39
10, bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryKeyValue.java, 129, 129, 129, 129, 129
10, bookkeeper/src/main/java/org/apache/bookkeeper/client/BKException.java, 0, 498, 249, 125, 249
10, bookkeeper-server/src/test/java/org/apache/bookkeeper/proto/TestDeathwatcher.java, 62, 64, 63, 21, 60
10, hedwig-client-jms/src/main/java/org/apache/hedwig/jms/ConnectionImpl.java, 476, 476, 476, 476, 476
10, bookkeeper/src/main/java/org/apache/bookkeeper/client/LedgerMetadata.java, 0, 396, 198, 99, 198
10, bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/ReplicationEnableCb.java, 56, 56, 56, 56, 56
10, bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/CacheCallback.java, 34, 124, 79, 20, 46
10, bookkeeper-stats/src/main/java/org/apache/bookkeeper/stats/OpStatsData.java, 76, 76, 76, 76, 76
10, bookkeeper-server/src/test/java/org/apache/bookkeeper/replication/ReplicationTestUtil.java, 59, 59, 59, 59, 59
10, hedwig-client-jms/src/main/java/org/apache/hedwig/jms/Mutable.java, 61, 111, 86, 29, 43
10, compat-deps/hedwig-server-compat-4.1.0/pom.xml, 97, 119, 108, 27, 9
10, bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/ActiveLedgerManager.java, 0, 304, 152, 38, 144
10, hedwig-client-jms/src/main/java/org/apache/hedwig/jms/spi/QueueSessionImpl.java, 84, 84, 84, 84, 84
10, bookkeeper-stats/src/main/java/org/apache/bookkeeper/stats/NullStatsProvider.java, 40, 40, 40, 40, 40
10, bookkeeper-server/src/test/java/org/apache/bookkeeper/client/BookKeeperClientZKSessionExpiry.java, 79, 79, 79, 79, 79
10, hedwig-client-jms/src/test/java/org/apache/activemq/usecases/TransactionTest.java, 120, 120, 120, 120, 120
10, bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreUtils.java, 140, 140, 140, 140, 140
10, bookkeeper-server/src/main/java/org/apache/bookkeeper/client/RackawareEnsemblePlacementPolicy.java, 572, 642, 607, 202, 572
10, hedwig-client/src/main/cpp/Makefile.am, 44, 48, 46, 15, 29
10, hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestBookkeeperPersistenceManagerWhiteBox.java, 355, 407, 381, 42, 2
10, hedwig-client/src/main/java/org/apache/hedwig/client/handlers/CloseSubscriptionResponseHandler.java, 78, 170, 124, 18, 2
10, compat-deps/hedwig-server-compat-4.0.0/pom.xml, 97, 123, 110, 28, 11
10, bin/test-patch-11-findbugs, 156, 156, 156, 156, 156
10, hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ChannelTracker.java, 132, 140, 136, 45, 3
10, hedwig-server/src/test/java/org/apache/hedwig/StubCallback.java, 51, 51, 51, 51, 51
10, bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/HierarchicalLedgerDeleteTest.java, 0, 94, 47, 16, 47
10, hedwig-client/src/main/cpp/hedwig-0.1.pc.in, 30, 30, 30, 30, 30
10, hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/ActiveSubscriber.java, 382, 404, 393, 131, 1
10, bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/mock/MockMetaStore.java, 0, 162, 81, 41, 81
10, bookkeeper/src/test/java/org/apache/bookkeeper/test/BookieRecoveryTest.java, 0, 800, 400, 200, 400
10, hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ReadAheadCache.java, 830, 1346, 1088, 68, 16
10, bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/LedgerLayoutTest.java, 150, 204, 177, 25, 136
10, hedwig-client-jms/src/test/java/org/apache/activemq/usecases/TestSupport.java, 157, 157, 157, 157, 157
10, bookkeeper/src/main/java/org/apache/bookkeeper/bookie/BookieException.java, 0, 162, 81, 41, 81
10, bookkeeper-server/src/main/java/org/apache/bookkeeper/util/DaemonThreadFactory.java, 39, 93, 66, 13, 3
10, hedwig-client/src/main/cpp/inc/hedwig/callback.h, 84, 84, 84, 17, 45
10, hedwig-client-jms/src/main/resources/findbugsExclude.xml, 48, 48, 48, 48, 48
10, hedwig-server/src/test/java/org/apache/hedwig/server/HedwigRegionTestBase.java, 282, 380, 331, 30, 2
10, bookkeeper-server/src/test/java/org/apache/bookkeeper/replication/AutoRecoveryMainTest.java, 109, 111, 110, 37, 39
10, bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/mock/MockMetastoreCursor.java, 0, 196, 98, 49, 98
10, hedwig-client/src/main/cpp/lib/eventdispatcher.cpp, 131, 213, 172, 34, 19
10, hedwig-client/src/main/java/org/apache/hedwig/util/Callback.java, 47, 55, 51, 26, 4
10, bookkeeper-benchmark/pom.xml, 160, 310, 235, 10, 1
10, hedwig-client-jms/src/main/java/org/apache/hedwig/jms/jndi/HedwigInitialContextFactory.java, 33, 61, 47, 12, 3
10, bookkeeper-stats/src/main/java/org/apache/bookkeeper/stats/Gauge.java, 28, 146, 87, 29, 6
10, hedwig-client-jms/src/test/java/org/apache/activemq/JmsTopicSendSameMessageTest.java, 46, 46, 46, 46, 46
10, hedwig-client/src/main/cpp/lib/channel.h, 438, 564, 501, 84, 156
10, hedwig-server/src/test/java/org/apache/hedwig/server/handlers/TestSubUnsubHandler.java, 178, 238, 208, 26, 1
10, bookkeeper-server/src/test/java/org/apache/bookkeeper/client/TestAddEntryQuorumTimeout.java, 144, 144, 144, 144, 144
10, hedwig-server/src/main/java/org/apache/hedwig/server/topics/TopicOwnershipChangeListener.java, 28, 28, 28, 28, 28
10, hedwig-client-jms/src/test/java/org/apache/activemq/usecases/SubscribeClosePublishThenConsumeTest.java, 107, 107, 107, 107, 107
10, bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/ReadEntryProcessorV3.java, 166, 192, 179, 60, 160
10, hedwig-client/src/main/cpp/lib/Makefile.am, 32, 40, 36, 7, 1
10, hedwig-client-jms/src/test/java/org/apache/activemq/perf/NetworkedSyncTest.java, 212, 212, 212, 212, 212
10, bookkeeper-stats-providers/codahale-metrics-provider/src/main/java/org/apache/bookkeeper/stats/CodahaleOpStatsLogger.java, 77, 135, 106, 27, 72
10, hedwig-client-jms/src/main/java/org/apache/hedwig/jms/LRUCacheSet.java, 115, 115, 115, 115, 115
10, hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/ValueComparisonFunction.java, 329, 329, 329, 329, 329
10, hedwig-client/src/test/java/org/apache/hedwig/util/TestFileUtils.java, 41, 47, 44, 15, 2
10, hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServerMXBean.java, 63, 141, 102, 26, 21
10, bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieBean.java, 51, 93, 72, 24, 19
10, hedwig-protocol/Makefile, 0, 52, 26, 13, 26
10, hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/HChannelHandler.java, 280, 292, 286, 72, 261
10, bookkeeper-stats-providers/twitter-ostrich-provider/src/main/java/org/apache/bookkeeper/stats/twitter/ostrich/CounterImpl.java, 40, 40, 40, 40, 40
10, hedwig-server/src/test/java/org/apache/hedwig/server/LoggingExceptionHandler.java, 35, 53, 44, 9, 3
10, hedwig-server/src/test/java/org/apache/hedwig/server/topics/TestMMTopicManager.java, 354, 456, 405, 51, 2
10, bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ReadOnlyBookie.java, 120, 120, 120, 120, 120
10, bookkeeper-stats-providers/twitter-ostrich-provider/src/main/java/org/apache/bookkeeper/stats/twitter/ostrich/OpStatsLoggerImpl.java, 95, 103, 99, 50, 81
10, conf/hw_server_sample.conf, 0, 20, 10, 5, 10
10, bookkeeper-server/src/main/java/org/apache/bookkeeper/versioning/Versioned.java, 45, 71, 58, 29, 43
10, hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestReadAheadCacheBlackBox.java, 57, 71, 64, 32, 7
10, hedwig-server/src/main/java/org/apache/hedwig/server/handlers/PublishHandler.java, 90, 122, 106, 21, 11
10, hedwig-server/src/test/java/org/apache/hedwig/StubScanCallback.java, 57, 57, 57, 57, 57
10, hedwig-client/src/main/cpp/lib/client.cpp, 66, 70, 68, 9, 4
10, hedwig-server/src/main/java/org/apache/hedwig/server/persistence/MapMethods.java, 62, 62, 62, 62, 62
10, bookkeeper-server/src/test/java/org/apache/bookkeeper/util/StaticDNSResolver.java, 80, 80, 80, 80, 80
10, bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreTable.java, 193, 193, 193, 97, 172
10, hedwig-server/src/main/java/org/apache/hedwig/server/jmx/HedwigMBeanInfo.java, 27, 55, 41, 10, 27
10, bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/BookieAccessor.java, 39, 133, 86, 17, 46
10, hedwig-client/src/main/cpp/m4/ax_doxygen.m4, 533, 533, 533, 533, 533
10, bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieCriticalThread.java, 45, 123, 84, 14, 3
10, bookkeeper/src/main/java/org/apache/bookkeeper/util/LocalBookKeeper.java, 0, 418, 209, 105, 209
10, hedwig-client/src/main/java/org/apache/hedwig/util/Either.java, 50, 50, 50, 50, 50
10, bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PacketProcessorBaseV3.java, 78, 90, 84, 21, 58
10, hedwig-server/src/main/java/org/apache/hedwig/admin/console/HedwigCommands.java, 437, 443, 440, 147, 424
10, hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyPublishHander.java, 62, 62, 62, 62, 62
10, doc/doc.txt, 0, 34, 17, 9, 17
10, hedwig-server/src/test/java/org/apache/hedwig/server/handlers/TestBaseHandler.java, 116, 128, 122, 41, 3
10, bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerUnderreplicationManager.java, 119, 119, 119, 30, 64
10, hedwig-client-jms/src/test/java/org/apache/activemq/test/JmsResourceProvider.java, 237, 237, 237, 237, 237
10, hedwig-server/src/main/java/org/apache/hedwig/server/delivery/DeliveryEndPoint.java, 28, 28, 28, 28, 28
10, hedwig-client/src/main/java/org/apache/hedwig/filter/ServerMessageFilter.java, 47, 105, 76, 38, 29
10, bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/HierarchicalBookieRecoveryTest.java, 0, 92, 46, 23, 46
10, hedwig-client/src/main/java/org/apache/hedwig/client/handlers/SubscribeReconnectCallback.java, 0, 278, 139, 20, 2
10, pom.xml, 0, 0, 0, 0, 0
10, hedwig-server/src/test/java/org/apache/hedwig/server/netty/TestServerStats.java, 41, 51, 46, 12, 4
10, bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeperAdmin.java, 913, 2423, 1668, 42, 1
10, bookkeeper-server/src/test/java/org/apache/bookkeeper/replication/AuditorPeriodicCheckTest.java, 340, 502, 421, 38, 7
10, hedwig-server/src/test/java/org/apache/hedwig/client/netty/TestMultiplexing.java, 439, 477, 458, 76, 12
10, bin/find-new-patch-available-jiras, 129, 129, 129, 129, 129
10, hedwig-client/src/main/cpp/inc/hedwig/exceptions.h, 57, 59, 58, 19, 51
10, bookkeeper-server/src/main/java/org/apache/bookkeeper/processor/RequestProcessor.java, 42, 166, 104, 15, 46
10, bin/test-patch-05-patch-raw-analysis, 165, 175, 170, 85, 5
10, hedwig-client-jms/src/test/java/org/apache/activemq/JMSIndividualAckTest.java, 165, 165, 165, 165, 165
10, hedwig-client-jms/src/test/java/org/apache/activemq/test/rollback/DelegatingTransactionalMessageListener.java, 71, 71, 71, 71, 71
10, bookkeeper/src/main/java/org/apache/bookkeeper/client/LedgerDeleteOp.java, 0, 160, 80, 40, 80
10, hedwig-client-jms/src/test/java/org/apache/activemq/perf/SlowConsumerTopicTest.java, 56, 56, 56, 56, 56
10, bookkeeper-stats/src/main/java/org/apache/bookkeeper/stats/OpStatsLogger.java, 64, 76, 70, 35, 49
10, doc/hedwigBuild.textile, 42, 168, 105, 35, 63
10, bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieNettyServer.java, 199, 267, 233, 29, 189
10, hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/ServerRedirectLoopException.java, 38, 42, 40, 20, 2
10, bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/CreateNewLogTest.java, 102, 120, 111, 22, 1
10, hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/AbstractSubscriptionManager.java, 798, 1156, 977, 49, 14
10, compat-deps/hedwig-server-compat-4.2.0/pom.xml, 97, 143, 120, 24, 10
10, hedwig-server/src/main/java/org/apache/hedwig/server/topics/TopicManager.java, 107, 119, 113, 23, 6
10, hedwig-client-jms/src/test/java/org/apache/activemq/JmsClientAckListenerTest.java, 127, 127, 127, 127, 127
10, hedwig-client-jms/src/test/java/org/apache/activemq/util/MessageIdList.java, 267, 267, 267, 267, 267
10, hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/MMSubscriptionManager.java, 138, 194, 166, 33, 82
10, bookkeeper/src/main/java/org/apache/bookkeeper/proto/NIOServerFactory.java, 0, 1042, 521, 261, 521
10, hedwig-server/src/test/java/org/apache/hedwig/server/integration/TestHedwigHubProxy.java, 36, 92, 64, 21, 17
10, hedwig-client/src/main/cpp/lib/clientimpl.h, 493, 597, 545, 68, 5
10, bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheBean.java, 27, 133, 80, 40, 53
10, hedwig-server/src/test/java/org/apache/hedwig/server/delivery/TestFIFODeliveryManager.java, 298, 362, 330, 66, 2
10, hedwig-client-jms/src/main/java/org/apache/hedwig/jms/spi/TopicSessionImpl.java, 76, 76, 76, 76, 76
10, hedwig-client-jms/src/test/java/org/apache/activemq/ConsumerReceiveWithTimeoutTest.java, 84, 84, 84, 84, 84
10, hedwig-client-jms/src/test/java/org/apache/activemq/LoadTestBurnIn.java, 164, 164, 164, 164, 164
10, bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/SyncThread.java, 189, 367, 278, 56, 79
10, hedwig-client/src/main/cpp/test/main.cpp, 88, 152, 120, 20, 1
10, hedwig-server/src/main/resources/p12.pass, 1, 1, 1, 1, 1
10, doc/bookkeeperStream.textile, 124, 124, 124, 124, 124
10, hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/simple/SimpleHChannelManager.java, 358, 372, 365, 73, 308
10, bookkeeper-server/src/test/java/org/apache/bookkeeper/util/TestUtils.java, 52, 52, 52, 52, 52
10, bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/AbstractConfiguration.java, 237, 273, 255, 20, 1
10, bookkeeper-server/src/test/java/org/apache/bookkeeper/test/TestCallbacks.java, 75, 195, 135, 17, 46
10, bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/ZkVersion.java, 69, 75, 72, 36, 3
10, bookkeeper/src/main/java/org/apache/bookkeeper/streaming/LedgerInputStream.java, 0, 346, 173, 87, 173
10, hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/UnaryArithmeticFunction.java, 73, 73, 73, 73, 73
10, hedwig-client-jms/src/main/java/org/apache/hedwig/jms/spi/HedwigMessagingSessionFacade.java, 624, 628, 626, 313, 2
10, hedwig-client-jms/src/test/java/org/apache/activemq/JmsTopicTransactionTest.java, 36, 36, 36, 36, 36
10, bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreException.java, 34, 68, 51, 26, 17
10, hedwig-server/src/main/java/org/apache/hedwig/zookeeper/ZkUtils.java, 117, 151, 134, 22, 2
10, hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/BookkeeperBenchmark.java, 94, 166, 130, 22, 2
10, bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerLayout.java, 244, 328, 286, 41, 12
10, bookkeeper-server/src/test/java/org/apache/bookkeeper/client/UpdateLedgerOpTest.java, 305, 305, 305, 305, 305
10, bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/ResponseBuilder.java, 47, 221, 134, 15, 46
10, hedwig-server/src/test/java/org/apache/hedwig/server/persistence/StubPersistenceManager.java, 137, 149, 143, 24, 12
10, hedwig-client/src/main/java/org/apache/hedwig/filter/MessageFilter.java, 0, 140, 70, 35, 70
10, bin/test-patch-09-javadoc, 118, 118, 118, 118, 118
10, bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ClientConfiguration.java, 704, 732, 718, 42, 30
10, doc/bookkeeperOverview.textile, 185, 211, 198, 40, 47
10, bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/InterleavedLedgerStorage.java, 355, 607, 481, 21, 5
10, bookkeeper-server/src/test/java/org/apache/bookkeeper/test/IndexCorruptionTest.java, 0, 342, 171, 43, 166
10, doc/bookieRecovery.textile, 79, 115, 97, 32, 41
10, bookkeeper/src/main/java/org/apache/bookkeeper/client/DistributionSchedule.java, 0, 122, 61, 31, 61
10, hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/multiplex/ResubscribeCallback.java, 0, 370, 185, 19, 2
10, bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BKStats.java, 248, 250, 249, 125, 1
10, bookkeeper-stats-providers/twitter-science-provider/pom.xml, 57, 59, 58, 29, 57
10, hedwig-client/src/main/java/org/apache/hedwig/client/netty/ConnectCallback.java, 0, 272, 136, 19, 2
10, hedwig-server/src/main/java/org/apache/hedwig/server/persistence/LocalDBPersistenceManager.java, 491, 541, 516, 52, 2
10, hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/InterpretSelectorParserVisitor.java, 180, 180, 180, 180, 180
10, bookkeeper-server/src/test/java/org/apache/bookkeeper/client/ClientUtil.java, 40, 98, 69, 12, 5
10, bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/WriteEntryProcessor.java, 109, 159, 134, 34, 98
10, hedwig-client/src/main/cpp/log4cpp.conf, 0, 98, 49, 25, 49
10, hedwig-client-jms/src/test/java/org/apache/activemq/usecases/MyObject.java, 73, 73, 73, 73, 73
10, bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/TestZkVersion.java, 65, 73, 69, 23, 1
10, bookkeeper-server/src/test/java/org/apache/bookkeeper/test/MultiLedgerManagerMultiDigestTestCase.java, 64, 880, 472, 21, 43
10, hedwig-server/src/test/java/org/apache/hedwig/server/topics/StubTopicManager.java, 64, 70, 67, 22, 2
10, bookkeeper-server/src/test/java/org/apache/bookkeeper/metastore/MetastoreTableAsyncToSyncConverter.java, 131, 131, 131, 131, 131
10, hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyUnsubscribeHandler.java, 74, 74, 74, 74, 74
10, bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/HandleFactory.java, 32, 108, 70, 23, 46
10, hedwig-client-jms/src/test/java/org/apache/activemq/JmsTopicSendReceiveTest.java, 95, 95, 95, 95, 95
10, bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/UpdateCookieCmdTest.java, 216, 218, 217, 109, 216
10, bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/MySqlClient.java, 138, 358, 248, 41, 2
10, hedwig-client-jms/src/test/java/org/apache/activemq/JmsDurableTopicSelectorTest.java, 26, 26, 26, 26, 26
10, hedwig-client/src/main/cpp/test/multiplextest.cpp, 418, 420, 419, 210, 1
10, bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerChecker.java, 273, 329, 301, 33, 7
10, bookkeeper/src/test/java/org/apache/bookkeeper/test/LedgerDeleteTest.java, 0, 326, 163, 82, 163
10, hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/PubSubResponseUtils.java, 68, 72, 70, 14, 43
10, bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/TestClient.java, 358, 942, 650, 72, 18
10, bookkeeper/src/test/java/org/apache/bookkeeper/test/BookieReadWriteTest.java, 0, 1440, 720, 360, 720
10, bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/GarbageCollector.java, 51, 171, 111, 22, 46
10, bookkeeper-server/src/test/java/org/apache/bookkeeper/replication/TestReplicationWorker.java, 607, 951, 779, 46, 431
10, doc/bookkeeperTutorial.textile, 552, 554, 553, 277, 552
10, hedwig-server/src/test/java/org/apache/hedwig/server/topics/TestHubInfo.java, 62, 64, 63, 32, 62
10, bookkeeper/src/main/java/org/apache/bookkeeper/client/DigestManager.java, 0, 368, 184, 92, 184
10, bookkeeper/src/main/java/org/apache/bookkeeper/proto/BookieProtocol.java, 0, 150, 75, 38, 75
10, hedwig-client-jms/src/test/java/org/apache/activemq/usecases/DurableSubSelectorDelayTest.java, 256, 256, 256, 256, 256
10, bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/DefaultPerChannelBookieClientPool.java, 93, 105, 99, 50, 6
10, bookkeeper-server/src/test/java/org/apache/bookkeeper/client/LedgerCloseTest.java, 238, 248, 243, 30, 37
10, hedwig-server/src/main/java/org/apache/hedwig/server/regions/HedwigHubClientFactory.java, 74, 88, 81, 27, 6
10, bookkeeper/src/main/java/org/apache/bookkeeper/client/AsyncCallback.java, 0, 252, 126, 63, 126
10, hedwig-server/src/test/java/org/apache/hedwig/server/netty/TestPubSubServer.java, 265, 327, 296, 33, 3
10, hedwig-server/src/main/java/org/apache/hedwig/server/topics/HubServerManager.java, 124, 124, 124, 62, 108
10, bookkeeper-server/src/test/java/org/apache/bookkeeper/client/TestSpeculativeRead.java, 670, 736, 703, 78, 4
10, bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/HierarchicalBookieReadWriteTest.java, 0, 94, 47, 24, 47
10, hedwig-client-jms/src/test/java/org/apache/activemq/ConnectionCleanupTest.java, 73, 73, 73, 73, 73
10, hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/SubscriptionStateUtils.java, 100, 102, 101, 34, 59
10, hedwig-server/src/main/java/org/apache/hedwig/server/ssl/SslServerContextFactory.java, 53, 53, 53, 53, 53
10, hedwig-server/src/main/java/org/apache/hedwig/server/topics/AbstractTopicManager.java, 314, 408, 361, 45, 2
10, bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/LedgerManagerTestCase.java, 96, 968, 532, 21, 7
10, bookkeeper-server/src/test/java/org/apache/bookkeeper/client/RoundRobinDistributionScheduleTest.java, 132, 170, 151, 30, 15
10, bookkeeper-server/conf/bk_server.conf, 277, 299, 288, 21, 124
10, hedwig-client-jms/src/test/java/org/apache/activemq/JMSUsecaseTest.java, 109, 109, 109, 109, 109
10, hedwig-client/src/main/java/org/apache/hedwig/util/FileUtils.java, 98, 104, 101, 34, 2
10, hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/AlreadyStartDeliveryException.java, 36, 50, 43, 22, 37
10, bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/LedgerManagerIteratorTest.java, 45, 211, 128, 14, 21
10, hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java, 884, 1516, 1200, 52, 4
10, bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/BookieThreadTest.java, 84, 84, 84, 84, 84
10, bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/BookieJournalTest.java, 742, 1058, 900, 53, 1
10, bookkeeper/src/main/java/org/apache/bookkeeper/client/CRC32DigestManager.java, 0, 100, 50, 25, 50
10, hedwig-server/src/main/java/org/apache/hedwig/server/netty/ServerStats.java, 202, 206, 204, 68, 190
10, hedwig-client/src/main/cpp/lib/util.h, 128, 136, 132, 19, 6
10, hedwig-client-jms/src/test/java/org/apache/activemq/usecases/ChangeSessionDeliveryModeTest.java, 72, 72, 72, 72, 72
10, hedwig-server/src/test/java/org/apache/hedwig/server/subscriptions/TestZkSubscriptionManager.java, 0, 452, 226, 57, 208
10, doc/bookkeeperConfigParams.textile, 39, 79, 59, 20, 46
10, doc/bookkeeperProtocol.textile, 115, 115, 115, 115, 115
10, doc/user.txt, 0, 504, 252, 126, 252
10, doc/build.txt, 0, 292, 146, 73, 146
10, bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ReadOnlyFileInfo.java, 44, 132, 88, 22, 46
10, bookkeeper-server/src/main/java/org/apache/bookkeeper/net/DNS.java, 340, 340, 340, 340, 340
10, hedwig-client/src/main/java/org/apache/hedwig/client/ssl/SslClientContextFactory.java, 41, 41, 41, 41, 41
10, hedwig-client/src/main/java/org/apache/hedwig/client/netty/FilterableMessageHandler.java, 70, 72, 71, 36, 70
10, bookkeeper-stats-providers/twitter-ostrich-provider/src/main/java/org/apache/bookkeeper/stats/twitter/ostrich/OstrichProvider.java, 77, 91, 84, 28, 78
10, hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/SelectorEvalState.java, 56, 56, 56, 56, 56
10, hedwig-server/src/main/java/org/apache/hedwig/server/handlers/UnsubscribeHandler.java, 105, 127, 116, 19, 1
10, bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BufferedChannelBase.java, 55, 55, 55, 55, 55
10, bookkeeper-stats-providers/twitter-science-provider/src/main/java/org/apache/bookkeeper/stats/twitter/science/CounterImpl.java, 69, 69, 69, 69, 69
10, hedwig-server/src/main/java/org/apache/hedwig/server/common/TerminateJVMExceptionHandler.java, 32, 42, 37, 9, 3
10, bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java.orig, 936, 1366, 1151, 82, 57
10, bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/AuditorElector.java, 386, 578, 482, 44, 2
10, bookkeeper-server/src/test/java/org/apache/bookkeeper/client/TestFencing.java, 393, 541, 467, 31, 5
10, hedwig-server/src/test/java/org/apache/hedwig/server/topics/TestConcurrentTopicAcquisition.java, 208, 222, 215, 43, 206
10, hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/package-info.html, 35, 35, 35, 35, 35
10, bookkeeper-server/src/main/resources/LICENSE.bin.txt, 302, 302, 302, 101, 202
10, bookkeeper-server/src/test/java/org/apache/bookkeeper/client/TestLedgerFragmentReplication.java, 342, 440, 391, 49, 3
10, hedwig-client/src/main/cpp/lib/data.cpp, 277, 315, 296, 27, 6
10, hedwig-server/src/main/java/org/apache/hedwig/server/topics/ZkTopicManager.java, 345, 883, 614, 61, 2
10, bin/update-master-docs, 44, 44, 44, 44, 44
10, bookkeeper/src/main/java/org/apache/bookkeeper/bookie/EntryLogger.java, 0, 974, 487, 244, 487
10, hedwig-client/src/main/java/org/apache/hedwig/client/handlers/SubscribeResponseHandler.java, 180, 1048, 614, 44, 1
10, bookkeeper-server/src/main/java/org/apache/bookkeeper/client/UpdateLedgerOp.java, 250, 270, 260, 130, 10
10, hedwig-client/src/main/cpp/README, 38, 44, 41, 21, 10
10, hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/HedwigBenchmark.java, 165, 217, 191, 38, 2
10, hedwig-client/src/main/java/org/apache/hedwig/client/netty/CleanupChannelMap.java, 183, 185, 184, 61, 139
10, hedwig-client-jms/src/test/java/org/apache/activemq/usecases/ProducerConsumerTestSupport.java, 54, 54, 54, 54, 54
10, hedwig-client/src/main/cpp/lib/publisherimpl.cpp, 134, 232, 183, 37, 12
10, bookkeeper-server/src/main/java/org/apache/bookkeeper/util/ZkUtils.java, 234, 428, 331, 47, 49
10, hedwig-client-jms/src/main/protobuf/JmsHeader.proto, 54, 54, 54, 54, 54
10, doc/dev.txt, 0, 676, 338, 169, 338
